# Constructed from biom file
#OTU ID	A1JSBP1	A1SWBP1	A2SSBP2	A3JMBP4	T14MYBP2	T14OMBP2	T15SBBP4	T15WSBP4	T18JJBP5	T16RMBP5	taxonomy
81358	527.0	4.0	0.0	1.0	0.0	232.0	3.0	0.0	3.0	29.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter
254888	751.0	5.0	1.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
805334	1035.0	53.0	0.0	0.0	1.0	281.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
114382	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIb; o__Lineage_IIb; f__Lineage_IIb; g__Lineage_IIb; s__uncultured_soil
4386631	0.0	89.0	38.0	131.0	0.0	197.0	155.0	0.0	1.0	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
557209	0.0	43.0	0.0	25.0	34.0	645.0	53.0	0.0	332.0	752.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Roseiarcus
573013	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia
761601	0.0	0.0	45.0	0.0	855.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13; s__uncultured_proteobacterium
362845	0.0	0.0	0.0	0.0	866.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__uncultured; g__uncultured; s__Acetobacteraceae_bacterium
810792	0.0	0.0	2.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae
635216	0.0	0.0	0.0	0.0	751.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__Moraxella_atlantae
578409	0.0	15.0	0.0	0.0	636.0	34.0	3.0	0.0	4.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae
5547	0.0	0.0	8.0	0.0	682.0	3.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter
315994	0.0	88.0	5.0	19.0	443.0	56.0	89.0	46.0	16.0	14.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
4463044	0.0	133.0	41.0	64.0	0.0	510.0	56.0	0.0	23.0	24.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella; s__Acidobacteriales_bacterium
320222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
2625114	0.0	0.0	0.0	11.0	0.0	42.0	3.0	0.0	343.0	939.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256; s__actinobacterium_BGR
841979	0.0	0.0	0.0	12.0	0.0	21.0	10.0	0.0	249.0	805.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
838066	0.0	10.0	0.0	13.0	0.0	4.0	32.0	0.0	220.0	210.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
28341	0.0	4.0	0.0	3.0	0.0	0.0	14.0	0.0	298.0	989.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium
1799482	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	149.0	293.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Metallibacterium; s__Metallibacterium_scheffleri
58103	0.0	44.0	0.0	3.0	0.0	167.0	11.0	0.0	64.0	175.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Roseiarcus
314835	344.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
102915	3.0	0.0	7.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
1125639	0.0	11.0	0.0	0.0	0.0	163.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
512172	0.0	461.0	0.0	0.0	0.0	308.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__uncultured_eubacterium
4335859	0.0	40.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
1138847	0.0	66.0	0.0	3.0	0.0	285.0	0.0	0.0	55.0	69.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
798097	0.0	0.0	58.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia
798634	0.0	5.0	291.0	0.0	422.0	21.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
617766	0.0	54.0	1.0	46.0	0.0	160.0	79.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
271114	0.0	7.0	0.0	141.0	0.0	9.0	185.0	51.0	237.0	288.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidocella; s__uncultured_eubacterium
591986	0.0	5.0	0.0	2.0	1054.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Ferribacterium
1142119	0.0	0.0	0.0	0.0	542.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea
267759	0.0	8.0	0.0	0.0	658.0	23.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
205245	0.0	0.0	46.0	0.0	704.0	13.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
4480952	0.0	2.0	25.0	0.0	464.0	3.0	7.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Duganella
4456104	0.0	0.0	0.0	0.0	692.0	4.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
78839	0.0	4.0	8.0	1.0	0.0	160.0	3.0	0.0	197.0	241.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_Holophaga
98258	835.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Candidatus_Obscuribacter; s__metagenome
4340696	0.0	99.0	0.0	41.0	0.0	254.0	47.0	0.0	4.0	5.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__uncultured; s__uncultured_eubacterium
4035617	3.0	30.0	49.0	25.0	268.0	116.0	42.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
512611	0.0	46.0	9.0	0.0	109.0	92.0	5.0	0.0	0.0	0.0	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum; s__Candidatus_Sulfuricurvum
4417470	0.0	30.0	3.0	22.0	0.0	136.0	18.0	0.0	12.0	49.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
813906	0.0	135.0	7.0	57.0	0.0	1551.0	35.0	0.0	11.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
4441683	0.0	14.0	3.0	16.0	0.0	25.0	14.0	0.0	1.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Thiomonas; s__uncultured_proteobacterium
4315258	0.0	172.0	0.0	2.0	0.0	420.0	5.0	0.0	1.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter
1584967	1.0	89.0	213.0	136.0	0.0	539.0	162.0	0.0	37.0	51.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae; g__Rhodanobacter; s__groundwater_metagenome
2183687	0.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__Betaproteobacteria_bacterium
971457	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
103211	0.0	0.0	29.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella
140229	0.0	0.0	0.0	0.0	621.0	0.0	0.0	0.0	0.0	1.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces
855538	0.0	0.0	6.0	0.0	70.0	0.0	0.0	208.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium
285536	0.0	0.0	0.0	0.0	669.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylotenera
2355011	0.0	0.0	12.0	0.0	574.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__uncultured_compost
182111	0.0	7.0	0.0	7.0	0.0	505.0	16.0	0.0	102.0	174.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Occallatibacter
1107517	0.0	25.0	0.0	4.0	0.0	732.0	25.0	0.0	31.0	42.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Banisveld
529994	0.0	163.0	0.0	10.0	0.0	510.0	29.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae
3196210	0.0	126.0	0.0	0.0	0.0	436.0	3.0	0.0	8.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Halothiobacillales; f__Halothiobacillaceae; g__Thiovirga
1125869	0.0	104.0	69.0	23.0	0.0	497.0	236.0	0.0	6.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
82007	0.0	38.0	0.0	0.0	25.0	830.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96
4028110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	741.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
1896184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	543.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
1135983	0.0	3.0	0.0	9.0	0.0	59.0	22.0	0.0	338.0	606.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella
568130	151.0	1.0	30.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
234236	505.0	4.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
210513	0.0	363.0	82.0	4.0	0.0	100.0	45.0	0.0	2.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
1106674	0.0	181.0	0.0	12.0	0.0	170.0	88.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
842464	0.0	60.0	101.0	1.0	0.0	3.0	193.0	0.0	16.0	13.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
37406	0.0	34.0	0.0	12.0	0.0	85.0	16.0	0.0	1.0	1.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__uncultured; s__uncultured_eubacterium
818605	0.0	48.0	0.0	3.0	0.0	107.0	2.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium
617066	0.0	4.0	0.0	21.0	0.0	27.0	28.0	0.0	1.0	0.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobiaceae; g__Acidithrix; s__Acidithrix_ferrooxidans
815303	0.0	18.0	0.0	6.0	0.0	139.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
208424	0.0	1.0	439.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax
4327286	0.0	0.0	0.0	0.0	661.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
568429	0.0	0.0	0.0	0.0	253.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Entotheonellaeota; c__Entotheonellia; o__Entotheonellales; f__Entotheonellaceae; g__Entotheonellaceae; s__uncultured_soil
979107	0.0	0.0	0.0	0.0	652.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas
678291	0.0	11.0	6.0	0.0	484.0	4.0	3.0	0.0	0.0	1.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Rickettsiella; s__Rickettsiella_sp.
1932546	0.0	3.0	11.0	1.0	719.0	2.0	6.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
325763	0.0	21.0	25.0	6.0	359.0	40.0	27.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
4341461	0.0	5.0	0.0	2.0	133.0	357.0	4.0	0.0	10.0	12.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium
4405710	0.0	1.0	0.0	0.0	0.0	376.0	0.0	0.0	49.0	50.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)
1142742	0.0	10.0	0.0	4.0	0.0	1.0	506.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium
231965	0.0	21.0	0.0	72.0	0.0	243.0	99.0	0.0	144.0	253.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium
1107819	0.0	1.0	0.0	0.0	0.0	4.0	16.0	843.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium
836238	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	144.0	280.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella; s__Granulicella_aggregans
155989	0.0	1.0	0.0	0.0	0.0	95.0	4.0	0.0	78.0	119.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__WD260; f__WD260; g__WD260
1126251	0.0	6.0	0.0	7.0	0.0	28.0	1.0	0.0	172.0	404.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_forest
4469172	0.0	59.0	0.0	4.0	0.0	40.0	8.0	0.0	56.0	163.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira
356639	0.0	36.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__Paludibacter_propionicigenes
2187205	0.0	26.0	0.0	41.0	0.0	110.0	58.0	0.0	66.0	221.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured
813473	0.0	0.0	62.0	0.0	350.0	0.0	0.0	0.0	4.0	7.0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosotaleales; f__Nitrosotaleaceae; g__Nitrosotaleaceae; s__uncultured_Thermoprotei
279402	0.0	0.0	212.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
221379	0.0	0.0	101.0	0.0	0.0	8.0	7.0	0.0	19.0	44.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium
564004	0.0	8.0	103.0	1.0	0.0	0.0	3.0	0.0	0.0	3.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__uncultured_proteobacterium
806393	0.0	0.0	17.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_proteobacterium
1127852	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia
91557	0.0	86.0	0.0	274.0	0.0	22.0	88.0	0.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
265094	0.0	2.0	0.0	0.0	452.0	23.0	4.0	0.0	2.0	10.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora
244234	0.0	1.0	0.0	0.0	576.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Pectobacteriaceae; g__Dickeya; s__Dickeya_phage
4424843	0.0	18.0	0.0	0.0	399.0	123.0	3.0	0.0	2.0	3.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella; s__Acidobacteriales_bacterium
344648	0.0	0.0	0.0	0.0	431.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_soil
855812	0.0	13.0	3.0	3.0	105.0	9.0	13.0	0.0	2.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella
2579228	0.0	11.0	0.0	0.0	321.0	63.0	0.0	0.0	4.0	10.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
4098845	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
218730	0.0	12.0	0.0	0.0	0.0	263.0	3.0	0.0	10.0	22.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)
154314	0.0	16.0	0.0	7.0	1.0	189.0	9.0	0.0	47.0	127.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
582560	0.0	1.0	0.0	0.0	0.0	423.0	0.0	0.0	8.0	12.0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Banisveld
612405	0.0	12.0	0.0	0.0	0.0	125.0	9.0	0.0	98.0	219.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)
4366200	0.0	19.0	2.0	23.0	0.0	10.0	57.0	0.0	90.0	89.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__uncultured; s__uncultured_deep-sea
150491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
1574711	0.0	0.0	0.0	0.0	0.0	2.0	33.0	841.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium
626238	0.0	12.0	0.0	14.0	0.0	154.0	7.0	0.0	164.0	251.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1)
222665	0.0	0.0	0.0	47.0	0.0	79.0	38.0	0.0	355.0	484.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
284266	36.0	12.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_anaerobic
263857	0.0	25.0	0.0	6.0	0.0	103.0	6.0	0.0	1.0	15.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacteraceae; s__Acidisphaera_sp.
704166	0.0	253.0	0.0	4.0	0.0	91.0	7.0	0.0	0.0	0.0	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas; s__bacterium_ML2-86
134163	0.0	7.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudolabrys
69019	0.0	70.0	0.0	0.0	0.0	147.0	1.0	0.0	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
1060246	0.0	55.0	0.0	0.0	0.0	261.0	0.0	0.0	1.0	14.0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__bacterium_Ellin5111
2251859	0.0	96.0	0.0	0.0	0.0	100.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
338517	0.0	16.0	4.0	6.0	0.0	116.0	9.0	0.0	5.0	13.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
29704	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax
823091	0.0	0.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_Pseudomonadales
334067	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
141815	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__Armatimonas; s__Armatimonas_rosea
819770	1.0	48.0	7.0	641.0	9.0	34.0	490.0	295.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
267354	0.0	2.0	0.0	89.0	0.0	7.0	104.0	9.0	21.0	20.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidocella; s__uncultured_eubacterium
143403	0.0	2.0	0.0	24.0	0.0	0.0	66.0	0.0	0.0	0.0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Epipyxis_sp.
687574	0.0	24.0	0.0	25.0	0.0	110.0	4.0	0.0	2.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
